file_id,unique_index,first_reference_index,reference_indices,reference_count,scene_context,entity_context,previous_jpn_text,jpn_text,next_jpn_text,jpn_control_tokens,cn_text,cn_control_tokens,control_structure_status,jpn_utf8_bytes,cn_utf8_bytes,translation_status,build_status,ingame_status,translation_basis,notes
1CC276E9,0,,,,,record0:segment0:timing0-0,,敵部隊を無力化してくれ,ヘリを破壊しなくても 敵部隊を無力化すれば勝てる,,,,NOT_CHECKED,33,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,11,,,,,record11:segment0:timing0-0,敵は気づいていない チャンスだ,見つかる前に先制するんだ！,奴らはあんたを探している\n気をつけてくれ,,,,NOT_CHECKED,39,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,12,,,,,record12:segment0:timing0-0,見つかる前に先制するんだ！,奴らはあんたを探している\n気をつけてくれ,奴らがお前達を探している\n気をつけるんだ,,,,NOT_CHECKED,59,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,13,,,,,record13:segment0:timing0-0,奴らはあんたを探している\n気をつけてくれ,奴らがお前達を探している\n気をつけるんだ,ターゲットの破壊成功だ！,,,,NOT_CHECKED,59,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,14,,,,,record14:segment0:timing0-0,奴らがお前達を探している\n気をつけるんだ,ターゲットの破壊成功だ！,任務完了だ 帰投してくれ,,,,NOT_CHECKED,36,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,15,,,,,record15:segment0:timing0-0,ターゲットの破壊成功だ！,任務完了だ 帰投してくれ,うまい！　戦車を無力化した！,,,,NOT_CHECKED,34,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,16,,,,,record16:segment0:timing0-0,任務完了だ 帰投してくれ,うまい！　戦車を無力化した！,やった！　装甲車を破壊したぞ！,,,,NOT_CHECKED,42,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,17,,,,,record17:segment0:timing0-0,うまい！　戦車を無力化した！,やった！　装甲車を破壊したぞ！,ヘリを墜とした！　俺たちの勝ちだ！,,,,NOT_CHECKED,45,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,18,,,,,record18:segment0:timing0-0,やった！　装甲車を破壊したぞ！,ヘリを墜とした！　俺たちの勝ちだ！,部隊長の死亡を確認 任務完了だ,,,,NOT_CHECKED,51,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,19,,,,,record19:segment0:timing0-0,ヘリを墜とした！　俺たちの勝ちだ！,部隊長の死亡を確認 任務完了だ,部隊長を倒した！　もう大丈夫だ,,,,NOT_CHECKED,43,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,20,,,,,record20:segment0:timing0-0,部隊長の死亡を確認 任務完了だ,部隊長を倒した！　もう大丈夫だ,ミッション完了だ 戻ってくれ,,,,NOT_CHECKED,45,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,21,,,,,record21:segment0:timing0-0,部隊長を倒した！　もう大丈夫だ,ミッション完了だ 戻ってくれ,部隊長は気絶したようだ\n回収してくれ,,,,NOT_CHECKED,40,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,22,,,,,record22:segment0:timing0-0,ミッション完了だ 戻ってくれ,部隊長は気絶したようだ\n回収してくれ,部隊長を倒した\n回収すれば任務完了だ,,,,NOT_CHECKED,53,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,23,,,,,record23:segment0:timing0-0,部隊長は気絶したようだ\n回収してくれ,部隊長を倒した\n回収すれば任務完了だ,敵の無線を聴いてみろ\n次の動きがわかるかも知れん,,,,NOT_CHECKED,53,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,24,,,,,record24:segment0:timing0-0,部隊長を倒した\n回収すれば任務完了だ,敵の無線を聴いてみろ\n次の動きがわかるかも知れん,敵の無線指令を聴いて\n攻撃に備えるんだ,,,,NOT_CHECKED,71,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,25,,,,,record25:segment0:timing0-0,敵の無線を聴いてみろ\n次の動きがわかるかも知れん,敵の無線指令を聴いて\n攻撃に備えるんだ,赤い色の燃料タンクを狙え\n動きを止められる,,,,NOT_CHECKED,56,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,26,,,,,record26:segment0:timing0-0,敵の無線指令を聴いて\n攻撃に備えるんだ,赤い色の燃料タンクを狙え\n動きを止められる,むき出しの燃料タンクを狙え,,,,NOT_CHECKED,62,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,27,,,,,record27:segment0:timing45-70,赤い色の燃料タンクを狙え\n動きを止められる,むき出しの燃料タンクを狙え,赤いタンクだ！,,,,NOT_CHECKED,39,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,28,,,,,record27:segment1:timing0-0,むき出しの燃料タンクを狙え,赤いタンクだ！,戦車には対戦車地雷が有効だ,,,,NOT_CHECKED,21,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,29,,,,,record28:segment0:timing0-0,赤いタンクだ！,戦車には対戦車地雷が有効だ,キャタピラを狙って！,,,,NOT_CHECKED,39,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,30,,,,,record29:segment0:timing0-0,戦車には対戦車地雷が有効だ,キャタピラを狙って！,主砲攻撃態勢に入ったら逃げるしかない,,,,NOT_CHECKED,30,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,31,,,,,record30:segment0:timing0-0,キャタピラを狙って！,主砲攻撃態勢に入ったら逃げるしかない,対戦車地雷は装甲車にも効く,,,,NOT_CHECKED,54,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,32,,,,,record31:segment0:timing0-0,主砲攻撃態勢に入ったら逃げるしかない,対戦車地雷は装甲車にも効く,周囲の兵士達にも気をつけて！,,,,NOT_CHECKED,39,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,33,,,,,record32:segment0:timing0-0,対戦車地雷は装甲車にも効く,周囲の兵士達にも気をつけて！,タイヤ部分を狙って！,,,,NOT_CHECKED,42,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,34,,,,,record33:segment0:timing0-0,周囲の兵士達にも気をつけて！,タイヤ部分を狙って！,ヘリには空中機雷を使うんだ,,,,NOT_CHECKED,30,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,35,,,,,record34:segment0:timing0-0,タイヤ部分を狙って！,ヘリには空中機雷を使うんだ,ヘリの動きを読んで空中機雷を仕掛けろ,,,,NOT_CHECKED,39,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,36,,,,,record35:segment0:timing0-0,ヘリには空中機雷を使うんだ,ヘリの動きを読んで空中機雷を仕掛けろ,徹甲弾やRPGも有効だ,,,,NOT_CHECKED,54,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,37,,,,,record36:segment0:timing0-0,ヘリの動きを読んで空中機雷を仕掛けろ,徹甲弾やRPGも有効だ,見失ったらサラウンドインジケーターを使って！,,,,NOT_CHECKED,27,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,38,,,,,record37:segment0:timing0-0,徹甲弾やRPGも有効だ,見失ったらサラウンドインジケーターを使って！,テイルローターを狙うの！,,,,NOT_CHECKED,66,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,39,,,,,record38:segment0:timing0-0,見失ったらサラウンドインジケーターを使って！,テイルローターを狙うの！,ヘリの位置は\nサラウンドインジケーターで把握してくれ！,,,,NOT_CHECKED,36,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,40,,,,,record39:segment0:timing0-0,テイルローターを狙うの！,ヘリの位置は\nサラウンドインジケーターで把握してくれ！,サラウンドインジケーターを活用するんだ！,,,,NOT_CHECKED,80,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,41,,,,,record40:segment0:timing0-0,ヘリの位置は\nサラウンドインジケーターで把握してくれ！,サラウンドインジケーターを活用するんだ！,サラウンドインジケーターは\n周囲がうるさいと役に立たないぞ,,,,NOT_CHECKED,60,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,42,,,,,record41:segment0:timing0-0,サラウンドインジケーターを活用するんだ！,サラウンドインジケーターは\n周囲がうるさいと役に立たないぞ,あまり滝に近づくと\nサラウンドインジケーターが効かない！,,,,NOT_CHECKED,86,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,43,,,,,record42:segment0:timing0-0,サラウンドインジケーターは\n周囲がうるさいと役に立たないぞ,あまり滝に近づくと\nサラウンドインジケーターが効かない！,建物やコンテナの陰を利用して！,,,,NOT_CHECKED,83,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,44,,,,,record43:segment0:timing0-0,あまり滝に近づくと\nサラウンドインジケーターが効かない！,建物やコンテナの陰を利用して！,一度発見されたら隠れるのは難しいわ,,,,NOT_CHECKED,45,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,45,,,,,record44:segment0:timing0-0,建物やコンテナの陰を利用して！,一度発見されたら隠れるのは難しいわ,列車の陰をガードに使って！,,,,NOT_CHECKED,51,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,46,,,,,record45:segment0:timing0-0,一度発見されたら隠れるのは難しいわ,列車の陰をガードに使って！,兵士達を先に倒すのも手ね,,,,NOT_CHECKED,39,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,47,,,,,record46:segment0:timing0-0,列車の陰をガードに使って！,兵士達を先に倒すのも手ね,主砲の威力なら列車ぐらい吹き飛ばせる！,,,,NOT_CHECKED,36,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,48,,,,,record47:segment0:timing0-0,兵士達を先に倒すのも手ね,主砲の威力なら列車ぐらい吹き飛ばせる！,木陰を使ってヘリの視界を逃れて！,,,,NOT_CHECKED,57,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,49,,,,,record48:segment0:timing0-0,主砲の威力なら列車ぐらい吹き飛ばせる！,木陰を使ってヘリの視界を逃れて！,目視だけでなく音にも注意して！,,,,NOT_CHECKED,48,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,50,,,,,record49:segment0:timing0-0,木陰を使ってヘリの視界を逃れて！,目視だけでなく音にも注意して！,地上の敵にも注意して！,,,,NOT_CHECKED,45,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,51,,,,,record50:segment0:timing0-0,目視だけでなく音にも注意して！,地上の敵にも注意して！,正面から戦うのは危険よ！,,,,NOT_CHECKED,33,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,52,,,,,record51:segment0:timing0-0,地上の敵にも注意して！,正面から戦うのは危険よ！,不意打ちを狙うなら一度隠れて！,,,,NOT_CHECKED,36,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,53,,,,,record52:segment0:timing0-0,正面から戦うのは危険よ！,不意打ちを狙うなら一度隠れて！,戦車は破壊せずに回収できないか？,,,,NOT_CHECKED,45,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,54,,,,,record53:segment0:timing0-0,不意打ちを狙うなら一度隠れて！,戦車は破壊せずに回収できないか？,できれば戦車は破壊せずに回収してくれ,,,,NOT_CHECKED,48,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,55,,,,,record54:segment0:timing0-0,戦車は破壊せずに回収できないか？,できれば戦車は破壊せずに回収してくれ,装甲車は破壊せずに回収できないか？,,,,NOT_CHECKED,54,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,56,,,,,record55:segment0:timing0-0,できれば戦車は破壊せずに回収してくれ,装甲車は破壊せずに回収できないか？,できれば装甲車は破壊せずに回収してくれ,,,,NOT_CHECKED,51,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,57,,,,,record56:segment0:timing0-0,装甲車は破壊せずに回収できないか？,できれば装甲車は破壊せずに回収してくれ,ヘリは破壊せずに回収できないか？,,,,NOT_CHECKED,57,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,58,,,,,record57:segment0:timing0-0,できれば装甲車は破壊せずに回収してくれ,ヘリは破壊せずに回収できないか？,できればヘリは破壊せずに回収してくれ,,,,NOT_CHECKED,48,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,59,,,,,record58:segment0:timing0-0,ヘリは破壊せずに回収できないか？,できればヘリは破壊せずに回収してくれ,あんたの武器じゃ装甲車の排除は難しい,,,,NOT_CHECKED,54,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,60,,,,,record59:segment0:timing0-0,できればヘリは破壊せずに回収してくれ,あんたの武器じゃ装甲車の排除は難しい,先に部隊の構成員を無力化することを考えるんだ,,,,NOT_CHECKED,54,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,61,,,,,record60:segment0:timing0-0,あんたの武器じゃ装甲車の排除は難しい,先に部隊の構成員を無力化することを考えるんだ,あんたの武器じゃ戦車の排除は難しい,,,,NOT_CHECKED,66,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,62,,,,,record61:segment0:timing0-0,先に部隊の構成員を無力化することを考えるんだ,あんたの武器じゃ戦車の排除は難しい,あんたの武器じゃヘリの排除は難しい,,,,NOT_CHECKED,51,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,63,,,,,record62:segment0:timing0-0,あんたの武器じゃ戦車の排除は難しい,あんたの武器じゃヘリの排除は難しい,部隊の構成員を全員無力化すれば\nなんとかなるかもわからん,,,,NOT_CHECKED,51,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,64,,,,,record63:segment0:timing0-0,あんたの武器じゃヘリの排除は難しい,部隊の構成員を全員無力化すれば\nなんとかなるかもわからん,敵に気づかれた！\nこれじゃ 隠れて兵士を無力化する作戦は使えん！,,,,NOT_CHECKED,83,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,65,,,,,record64:segment0:timing0-0,部隊の構成員を全員無力化すれば\nなんとかなるかもわからん,敵に気づかれた！\nこれじゃ 隠れて兵士を無力化する作戦は使えん！,その装備じゃどうにもならん\n一度戻って装備を整えるんだ！,,,,NOT_CHECKED,93,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,66,,,,,record65:segment0:timing0-0,敵に気づかれた！\nこれじゃ 隠れて兵士を無力化する作戦は使えん！,その装備じゃどうにもならん\n一度戻って装備を整えるんだ！,あいつが部隊長みたいだな\nやれるか？,,,,NOT_CHECKED,83,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,67,,,,,record66:segment0:timing0-0,その装備じゃどうにもならん\n一度戻って装備を整えるんだ！,あいつが部隊長みたいだな\nやれるか？,よし タンクが壊れた！\nこれで奴はしばらく動けない,,,,NOT_CHECKED,53,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,68,,,,,record67:segment0:timing0-0,あいつが部隊長みたいだな\nやれるか？,よし タンクが壊れた！\nこれで奴はしばらく動けない,よし タンクを壊したな\nこれでしばらく足止めできる,,,,NOT_CHECKED,72,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,69,,,,,record68:segment0:timing0-0,よし タンクが壊れた！\nこれで奴はしばらく動けない,よし タンクを壊したな\nこれでしばらく足止めできる,タンクが壊れた！\n攻撃のチャンスだ！,,,,NOT_CHECKED,72,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1CC276E9,70,,,,,record69:segment0:timing0-0,よし タンクを壊したな\nこれでしばらく足止めできる,タンクが壊れた！\n攻撃のチャンスだ！,くそ！\n予備の燃料タンクを使い始めたようだ,,,,NOT_CHECKED,53,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
