resource_type,container,page,page_entry_start,page_entry_capacity,tag_index,file_id,payload_variant_index,occurrence_count,occurrence_locations,archive_entry_index,archive_entry_name,entity_index,entity_key,entity_key_occurrence,reference_index,ordinal_in_entity,language_key,style,body_relative_offset,text_absolute_offset,text_encoding,text_byte_length,terminator_present,text_group_id,control_tokens,jpn_text,mlg_cn_reference,eng_reference,reference_status,reference_method,reference_reason,cn_text
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_demotelop.olang,0,1,1:6:lang_demotelop.olang,6,lang_demotelop.olang,6,0029E0FC,6,6,0,00000DB0,0x00000402,552,1620,UTF-8,40,true,TXT_0A2CA0420D4C32B0,[],TAKE CONTROL OF THE ENEMIES' STRONGHOLD ,夺取敌方据点,TAKE CONTROL OF THE ENEMIES' STRONGHOLD ,AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_demotelop.olang,0,1,1:6:lang_demotelop.olang,6,lang_demotelop.olang,7,0029E0FC,7,7,0,00000DB0,0x00000402,306,1374,UTF-8,18,true,TXT_6C085AE207C1E107,[],"
MISSION COMPLETE ","
任务完成","
MISSION COMPLETE ",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_demotelop.olang,0,1,1:6:lang_demotelop.olang,6,lang_demotelop.olang,8,0029E0FC,8,8,0,00000DB0,0x00000402,514,1582,UTF-8,37,true,TXT_68D2A7B898C2E333,[],STOP THE TANK : BANANAL FRUTA DE ORO ,阻止坦克：黄金果实香蕉园,STOP THE TANK : BANANAL FRUTA DE ORO ,AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_demotelop.olang,0,1,1:6:lang_demotelop.olang,6,lang_demotelop.olang,9,0029E0FC,9,9,0,00000DB0,0x00000402,306,1374,UTF-8,18,true,TXT_6C085AE207C1E107,[],"
MISSION COMPLETE ","
任务完成","
MISSION COMPLETE ",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_demotelop.olang,0,1,1:6:lang_demotelop.olang,6,lang_demotelop.olang,10,0029E0FC,10,10,0,00000DB0,0x00000402,468,1536,UTF-8,27,true,TXT_B665B7E781E8BC1B,[],ASSAULT ON THE CRATER BASE ,突袭陨石坑基地,ASSAULT ON THE CRATER BASE ,AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_demotelop.olang,0,1,1:6:lang_demotelop.olang,6,lang_demotelop.olang,11,0029E0FC,11,11,0,00000DB0,0x00000402,306,1374,UTF-8,18,true,TXT_6C085AE207C1E107,[],"
MISSION COMPLETE ","
任务完成","
MISSION COMPLETE ",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_demotelop.olang,0,1,1:6:lang_demotelop.olang,6,lang_demotelop.olang,12,0029E0FC,12,12,0,00000DB0,0x00000402,444,1512,UTF-8,23,true,TXT_AC4D814BC7F03A62,[],1974年11月4日  20:31,1974年11月4日 20:31,"November 4, 1974 20:31",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_demotelop.olang,0,1,1:6:lang_demotelop.olang,6,lang_demotelop.olang,13,0029E0FC,13,13,0,00000DB0,0x00000402,954,2022,UTF-8,42,true,TXT_F701C7DB8E5CBC90,[],コロンビア　バランキア港沿岸,哥伦比亚，巴兰基亚海岸,"Barranquilla Coast, Colombia",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_demotelop.olang,0,1,1:6:lang_demotelop.olang,6,lang_demotelop.olang,14,0029E0FC,14,14,0,00000DB0,0x00000402,354,1422,UTF-8,35,true,TXT_89393C8713B015BC,[],1974年11月19日　コスタリカ,1974年11月19日 哥斯达黎加,"November 19, 1974 Costa Rica",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_demotelop.olang,0,1,1:6:lang_demotelop.olang,6,lang_demotelop.olang,15,0029E0FC,15,15,0,00000DB0,0x00000402,724,1792,UTF-8,57,true,TXT_487E7EBC4B9464A1,[],エレディア中央　セルバ・デ・ラ・レチェ,牛奶丛林，埃雷迪亚中部,"Selva de la Leche, Central Heredia",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_demotelop.olang,0,1,1:6:lang_demotelop.olang,6,lang_demotelop.olang,16,0029E0FC,16,16,0,00000DB0,0x00000402,390,1458,UTF-8,35,true,TXT_5506A21CAD9C8DD9,[],1974年11月21日　コスタリカ,1974年11月21日 哥斯达黎加,"November 21, 1974 Costa Rica",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_demotelop.olang,0,1,1:6:lang_demotelop.olang,6,lang_demotelop.olang,17,0029E0FC,17,17,0,00000DB0,0x00000402,782,1850,UTF-8,42,true,TXT_BAB7A646D4EEBDD9,[],エレディア東　採掘場偽装基地,矿场基地，埃雷迪亚东部,"Mine Base, Eastern Heredia",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_demotelop.olang,0,1,1:6:lang_demotelop.olang,6,lang_demotelop.olang,18,0029E0FC,18,18,0,00000DB0,0x00000402,426,1494,UTF-8,17,true,TXT_EEB4F3F6A76E2DDF,[],1974年11月23日,,"November 23, 1974",AUX_UNCHANGED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,auxiliary bank retains the original JPN text,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_demotelop.olang,0,1,1:6:lang_demotelop.olang,6,lang_demotelop.olang,19,0029E0FC,19,19,0,00000DB0,0x00000402,890,1958,UTF-8,63,true,TXT_ADEAF7E747B702BA,[],コスタリカ－ニカラグア国境　サン・ファン河,圣胡安河，哥斯达黎加/尼加拉瓜边境,"Rio San Juan, Costa Rica/Nicaraguan Border",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_demotelop.olang,0,1,1:6:lang_demotelop.olang,6,lang_demotelop.olang,20,0029E0FC,20,20,0,00000DB0,0x00000402,1102,2170,UTF-8,54,true,TXT_E8C3BE829D455609,[],ニカラグア湖南東部　米軍ミサイル基地,美国导弹基地，尼加拉瓜东南海岸,"U.S. Missile Base, Southeastern shore of Nicaragua",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_demotelop.olang,0,1,1:6:lang_demotelop.olang,6,lang_demotelop.olang,21,0029E0FC,21,21,0,00000DB0,0x00000402,1058,2126,UTF-8,42,true,TXT_155F12B7F848C40A,[],ニカラグア　米軍ミサイル基地,美国导弹基地，尼加拉瓜,"U.S. Missile Base, Nicaragua",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_demotelop.olang,0,1,1:6:lang_demotelop.olang,6,lang_demotelop.olang,22,0029E0FC,22,22,0,00000DB0,0x00000402,1386,2454,UTF-8,33,true,TXT_2A20C9480457AAF3,[],通信塔　モニタールーム,监控室，通信塔,"Monitor Room, Communications Tower",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_demotelop.olang,0,1,1:6:lang_demotelop.olang,6,lang_demotelop.olang,23,0029E0FC,23,23,0,00000DB0,0x00000402,1328,2396,UTF-8,30,true,TXT_13BBE6CE85D19624,[],管制塔最上層　司令室,控制室，控制塔顶层,"Control Room, Control Tower Top Floor",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_demotelop.olang,0,1,1:6:lang_demotelop.olang,6,lang_demotelop.olang,24,0029E0FC,24,24,0,00000DB0,0x00000402,658,1726,UTF-8,30,true,TXT_50B935B50216A004,[],アメリカ　コロラド州,美国科罗拉多州,"Colorado, USA",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_demotelop.olang,0,1,1:6:lang_demotelop.olang,6,lang_demotelop.olang,25,0029E0FC,25,25,0,00000DB0,0x00000402,998,2066,UTF-8,59,true,TXT_3865AD04EF73D782,[],シャイアンマウンテン空軍基地　NORAD司令部,北美防空司令部夏延山作战中心,NORAD Cheyenne Mountain Operations Center,AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_demotelop.olang,0,1,1:6:lang_demotelop.olang,6,lang_demotelop.olang,26,0029E0FC,26,26,0,00000DB0,0x00000402,690,1758,UTF-8,32,true,TXT_8B1286A1DD79BED8,[],アメリカ　ワシントンDC,美国华盛顿特区,"Washington DC, USA",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_demotelop.olang,0,1,1:6:lang_demotelop.olang,6,lang_demotelop.olang,27,0029E0FC,27,27,0,00000DB0,0x00000402,1272,2340,UTF-8,55,true,TXT_9D7CAFD07273A00B,[],国防総省　国家軍事指揮センター（NMCC）,五角大楼——国家军事指挥中心(NMCC),Pentagon - National Military Command Center (NMCC),AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_demotelop.olang,0,1,1:6:lang_demotelop.olang,6,lang_demotelop.olang,28,0029E0FC,28,28,0,00000DB0,0x00000402,128,1196,UTF-8,91,true,TXT_DC4DE627A822036E,[],"










         コスタリカ　カリブ海沿岸　ボスケ・デル・アルバ  ","








破晓森林，哥斯达黎加加勒比海岸","










          Bosque del Alba, Caribbean Coast of Costa Rica",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_demotelop.olang,0,1,1:6:lang_demotelop.olang,6,lang_demotelop.olang,29,0029E0FC,29,29,0,00000DB0,0x00000402,1226,2294,UTF-8,45,true,TXT_9BB6456180E3D2D3,[],国防総省　国家軍事指揮センター,五角大楼——国家军事指挥中心,Pentagon - National Military Command Center,AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_demotelop.olang,0,1,1:6:lang_demotelop.olang,6,lang_demotelop.olang,30,0029E0FC,30,30,0,00000DB0,0x00000402,1360,2428,UTF-8,24,true,TXT_E6A7BFDF34DE52E3,[],緊急会議室（ECR）,紧急会议室,Emergency Conference Room,AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_demotelop.olang,0,1,1:6:lang_demotelop.olang,6,lang_demotelop.olang,31,0029E0FC,31,31,0,00000DB0,0x00000402,326,1394,UTF-8,26,true,TXT_DF7C6A02C7093464,[],1964年9月　ソ連領内,1964年9月，苏联,"September 1964, The Soviet Union",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_demotelop.olang,0,1,1:6:lang_demotelop.olang,6,lang_demotelop.olang,32,0029E0FC,32,32,0,00000DB0,0x00000402,826,1894,UTF-8,63,true,TXT_977689E1F47858CA,[],グロズニィグラード　ロコヴォイ・ビエレッグ,格罗兹尼格勒，罗科沃伊贝雷格,"Groznyj Grad, Rokovoj Bereg",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_demotelop.olang,0,1,1:6:lang_demotelop.olang,6,lang_demotelop.olang,33,0029E0FC,33,33,0,00000DB0,0x00000402,620,1688,UTF-8,37,true,TXT_275BCD473F6ECC63,[],『恋の抑止力』                ,美国导弹基地，,"U.S. Missile Base,",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_demotelop.olang,0,1,1:6:lang_demotelop.olang,6,lang_demotelop.olang,34,0029E0FC,34,34,0,00000DB0,0x00000402,1184,2252,UTF-8,40,true,TXT_EFB54C15AF1116D8,[],唄：パス（CV：水樹奈々）　  ,尼加拉瓜东南海岸,Southeastern shore of Nicaragua,AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_demotelop.olang,0,1,1:6:lang_demotelop.olang,6,lang_demotelop.olang,35,0029E0FC,35,35,0,00000DB0,0x00000402,594,1662,UTF-8,25,true,TXT_FFDD3A2B01422543,[],『HEAVENS DIVIDE』     ,北美防空司令部(NORAD),NORAD,AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_demotelop.olang,0,1,1:6:lang_demotelop.olang,6,lang_demotelop.olang,36,0029E0FC,36,36,0,00000DB0,0x00000402,1158,2226,UTF-8,25,true,TXT_C076CB34745BE755,[],唄：Donna Burke        ,夏延山作战中心,Cheyenne Mountain Operations Center,AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_http_error.olang,0,1,1:12:lang_http_error.olang,12,lang_http_error.olang,4,00226AA7,0,0,0,00000DB0,0x00000402,0,640,UTF-8,30,true,TXT_2AA7F0F8519CDF7D,"[""$1"",""$2"",""$3""]","$1
エラーコード: $2 ($3)","$1
错误代码：$2 ($3)","$1
Error code: $2 ($3)",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_http_error.olang,0,1,1:12:lang_http_error.olang,12,lang_http_error.olang,1,0009E8FA,0,1,0,00000DB0,0x00000402,588,1228,UTF-8,121,true,TXT_D115600E1B94BD97,[],"ただいまサーバが混雑しています。
しばらく時間をおいて再度リクエストしてください。","服务器当前繁忙。
请稍后重试你的请求。","The server is currently busy.
Please wait and try your request again later.",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_http_error.olang,0,1,1:12:lang_http_error.olang,12,lang_http_error.olang,22,00B091DB,0,2,0,00000DB0,0x00000402,1052,1692,UTF-8,176,true,TXT_06A6BE4DAD984D52,[],"データに禁止語句が含まれています。
禁止語句は自動的に他の語に置き換えられますが、
このまま変換を行ってよろしいですか？","数据包含被禁止的词语或短语。
被禁止的词语和短语将自动替换
为其他词语。
确定要继续转换吗？","The data contains prohibited words or phrases.
Prohibited words and phrases will automatically be replaced
with other words.
Are you sure you want to continue with conversion?",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_http_error.olang,0,1,1:12:lang_http_error.olang,12,lang_http_error.olang,10,004B78C8,0,3,0,00000DB0,0x00000402,436,1076,UTF-8,151,true,TXT_9A2FD238A6B396A6,[],"すでに変換リクエスト済みのデータがあります。
「変換済みデータを受信」からデータを受け取ってください。","转换后的数据已存在。
选择“下载转换后的数据”以获取数据。","Converted data already exists.
Select ""DOWNLOAD CONVERTED DATA"" to retrieve the data.",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_http_error.olang,0,1,1:12:lang_http_error.olang,12,lang_http_error.olang,24,00BEF714,0,4,0,00000DB0,0x00000402,1742,2382,UTF-8,45,true,TXT_AA68E49CBC6EDD78,[],変換リクエストに失敗しました。,转换请求失败。,Conversion request failed.,AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_http_error.olang,0,1,1:12:lang_http_error.olang,12,lang_http_error.olang,26,00CA0045,0,5,0,00000DB0,0x00000402,1788,2428,UTF-8,61,true,TXT_25B7756307823617,[],"変換処理中です。
しばらくお待ちください。","正在转换…
请稍候。","Converting...
Please wait.",AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_http_error.olang,0,1,1:12:lang_http_error.olang,12,lang_http_error.olang,23,00B75BB2,0,6,0,00000DB0,0x00000402,2074,2714,UTF-8,60,true,TXT_B9F4397BBBEC1D9E,[],現在お預かりしているデータはありません。,当前没有可下载的数据。,Currently there is no data available for download.,AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_http_error.olang,0,1,1:12:lang_http_error.olang,12,lang_http_error.olang,7,0030367E,0,7,0,00000DB0,0x00000402,1230,1870,UTF-8,42,true,TXT_E86FFCA78D3730A7,[],データの変換に失敗しました。,数据转换失败。,Failed to convert data.,AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_http_error.olang,0,1,1:12:lang_http_error.olang,12,lang_http_error.olang,0,0005D276,0,8,0,00000DB0,0x00000402,156,796,UTF-8,50,true,TXT_DBD596981F5D198E,[],VOCALOIDデータの取得に失敗しました。,获取VOCALOID数据失败。,Failed to obtain VOCALOID data.,AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_http_error.olang,0,1,1:12:lang_http_error.olang,12,lang_http_error.olang,12,0050E171,0,9,0,00000DB0,0x00000402,710,1350,UTF-8,33,true,TXT_C84C6DA7B782634F,[],エラーが発生しました。,发生了错误。,An error has occurred.,AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_http_error.olang,0,1,1:12:lang_http_error.olang,12,lang_http_error.olang,14,006C60ED,0,10,0,00000DB0,0x00000402,1894,2534,UTF-8,42,true,TXT_C7E97965A24FBE56,[],接続がタイムアウトしました。,连接已超时。,The connection has timed out.,AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_http_error.olang,0,1,1:12:lang_http_error.olang,12,lang_http_error.olang,15,006D9C13,0,11,0,00000DB0,0x00000402,1646,2286,UTF-8,48,true,TXT_848DB2D73C70F3E0,[],兵士データの送信に失敗しました。,发送士兵数据失败。,Failed to send soldier data.,AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
STAGEDAT_OLANG,JPN/disc0_rel/009645fa.PDT,1,,,,lang_http_error.olang,0,1,1:12:lang_http_error.olang,12,lang_http_error.olang,19,008E25BE,0,12,0,00000DB0,0x00000402,928,1568,UTF-8,48,true,TXT_610B6215DC4D494D,[],サーバーとの接続に失敗しました。,连接到服务器失败。,Failed to connect to server.,AUX_CN_ATTACHED,exact_jpn_stagedat_page_entry_reference_index;same_page_en_companion_entity_identity,,
