file_id,unique_index,first_reference_index,reference_indices,reference_count,scene_context,entity_context,previous_jpn_text,jpn_text,next_jpn_text,jpn_control_tokens,cn_text,cn_control_tokens,control_structure_status,jpn_utf8_bytes,cn_utf8_bytes,translation_status,build_status,ingame_status,translation_basis,notes
1C7CF3AD,10,,,,,record9:segment0:timing0-0,こちらから弾薬の補給は出来ない\n現地調達で何とかしてくれ！,ヒットアンドランだ！,弾薬は？　足りなかったら敵から奪うんだ\nゲリラ戦の基本なんだろう？,,打了就跑！,,MATCH,30,15,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF3AD,11,,,,,record10:segment0:timing0-0,ヒットアンドランだ！,弾薬は？　足りなかったら敵から奪うんだ\nゲリラ戦の基本なんだろう？,まずい 遮蔽物が…\nヘリをなんとかするんだ！,,弹药呢？不够就从敌人手里抢。\n这是游击战的基本吧？,,MATCH,98,74,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF3AD,12,,,,,record11:segment0:timing0-0,弾薬は？　足りなかったら敵から奪うんだ\nゲリラ戦の基本なんだろう？,まずい 遮蔽物が…\nヘリをなんとかするんだ！,大変だスネーク 隠れる場所が無くなっちゃうよ！,,糟了，掩体……\n想办法对付那架直升机！,,MATCH,63,56,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF3AD,13,,,,,record12:segment0:timing0-0,まずい 遮蔽物が…\nヘリをなんとかするんだ！,大変だスネーク 隠れる場所が無くなっちゃうよ！,早くあのヘリを撃墜して！,,不好了，Snake！能藏身的地方快没了！,,MATCH,67,50,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF3AD,14,,,,,record13:segment0:timing0-0,大変だスネーク 隠れる場所が無くなっちゃうよ！,早くあのヘリを撃墜して！,ああ どんどんムかれていく…,,快把那架直升机击落！,,MATCH,36,30,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF3AD,15,,,,,record14:segment0:timing0-0,早くあのヘリを撃墜して！,ああ どんどんムかれていく…,うまいぞ！,,啊，掩体正一个个被削掉……,,MATCH,40,39,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF3AD,16,,,,,record15:segment0:timing0-0,ああ どんどんムかれていく…,うまいぞ！,あの扉だ スネーク！\nあそこから管制塔に入れる！,,干得漂亮！,,MATCH,15,15,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF3AD,17,,,,,record16:segment0:timing0-0,うまいぞ！,あの扉だ スネーク！\nあそこから管制塔に入れる！,みろ ゲートが！\n最後の増援らしいな…奴らを排除して突入だ！,,就是那扇门，Snake！\n从那里能进入控制塔！,,MATCH,69,58,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF3AD,18,,,,,record17:segment0:timing0-0,あの扉だ スネーク！\nあそこから管制塔に入れる！,みろ ゲートが！\n最後の増援らしいな…奴らを排除して突入だ！,スネーク どうか無事でいて…,,看，大门！\n看来是最后一批增援……消灭他们，冲进去！,,MATCH,87,77,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF3AD,19,,,,,record18:segment0:timing0-0,みろ ゲートが！\n最後の増援らしいな…奴らを排除して突入だ！,スネーク どうか無事でいて…,よし　内部へ突入だ！\n北へ向かってくれ,,Snake，一定要平安……,,MATCH,40,29,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF3AD,20,,,,,record19:segment0:timing0-0,スネーク どうか無事でいて…,よし　内部へ突入だ！\n北へ向かってくれ,内部へ突入だ！ 北へ向かってくれ,,好，冲进去！\n往北走。,,MATCH,56,32,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF3AD,21,,,,,record20:segment0:timing0-0,よし　内部へ突入だ！\n北へ向かってくれ,内部へ突入だ！ 北へ向かってくれ,ロックされてる！\n敵を排除しなければ上に行けない！,,冲进去！往北走。,,MATCH,46,24,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF3AD,22,,,,,record21:segment0:timing0-0,内部へ突入だ！ 北へ向かってくれ,ロックされてる！\n敵を排除しなければ上に行けない！,敵を殲滅するんだ！,,锁住了！\n不消灭敌人就上不去！,,MATCH,74,44,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF3AD,23,,,,,record22:segment0:timing0-0,ロックされてる！\n敵を排除しなければ上に行けない！,敵を殲滅するんだ！,核発射を止めてくれ！\n管制塔に向かうんだ！,,消灭敌人！,,MATCH,27,15,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF3AD,24,,,,,record23:segment0:timing0-0,敵を殲滅するんだ！,核発射を止めてくれ！\n管制塔に向かうんだ！,鳥が…海鳥が殺される…\n核発射を止めて…,,阻止核弹发射！\n去控制塔！,,MATCH,62,38,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF3AD,25,,,,,record24:segment0:timing0-0,核発射を止めてくれ！\n管制塔に向かうんだ！,鳥が…海鳥が殺される…\n核発射を止めて…,頼む 核発射を阻止してくれ！,,鸟儿……海鸟会死的……\n阻止核弹发射……,,MATCH,59,59,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF3AD,26,,,,,record25:segment0:timing0-0,鳥が…海鳥が殺される…\n核発射を止めて…,頼む 核発射を阻止してくれ！,管制塔に向かってくれ！,,拜托了，阻止核弹发射！,,MATCH,40,33,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF3AD,27,,,,,record26:segment0:timing0-0,頼む 核発射を阻止してくれ！,管制塔に向かってくれ！,チャフだ！　\nチャフグレネードで奴の動きを止めろ！,,去控制塔！,,MATCH,33,15,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF3AD,28,,,,,record27:segment0:timing0-0,管制塔に向かってくれ！,チャフだ！　\nチャフグレネードで奴の動きを止めろ！,あいつは測的のために時々ホバリングする\nそこを狙うんだ！,,用干扰箔！\n用干扰箔手雷让它停下来！,,MATCH,74,53,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF3AD,29,,,,,record28:segment0:timing0-0,チャフだ！　\nチャフグレネードで奴の動きを止めろ！,あいつは測的のために時々ホバリングする\nそこを狙うんだ！,電子妨害用の武器も効果があるはずだよ！,,它为了测定目标会不时悬停。\n趁那时攻击！,,MATCH,83,59,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF3AD,30,,,,,record29:segment0:timing0-0,あいつは測的のために時々ホバリングする\nそこを狙うんだ！,電子妨害用の武器も効果があるはずだよ！,,,电子干扰武器应该也有效！,,MATCH,57,36,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
