file_id,unique_index,first_reference_index,reference_indices,reference_count,scene_context,entity_context,previous_jpn_text,jpn_text,next_jpn_text,jpn_control_tokens,cn_text,cn_control_tokens,control_structure_status,jpn_utf8_bytes,cn_utf8_bytes,translation_status,build_status,ingame_status,translation_basis,notes
1C7CF2ED,10,,,,,record8:segment0:timing0-0,"そこにも<R=同志,コンパ>が捕まってるかも\n助けてあげて","お願いだ\n<R=同志,コンパ>を助けてくれ","<R=同志,コンパ>を助けてくれたんだね\nありがとう！","<R=同志,コンパ>","拜托了。\n救救<R=同志,COMPA>。","<R=同志,COMPA>",MATCH,52,39,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF2ED,11,,,,,record9:segment0:timing0-0,"お願いだ\n<R=同志,コンパ>を助けてくれ","<R=同志,コンパ>を助けてくれたんだね\nありがとう！","他にも囚われている<R=同志,コンパ>がいるかもしれない","<R=同志,コンパ>","你救了我的<R=同志,COMPA>。\n谢谢！","<R=同志,COMPA>",MATCH,70,45,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF2ED,12,,,,,record10:segment0:timing0-0,"<R=同志,コンパ>を助けてくれたんだね\nありがとう！","他にも囚われている<R=同志,コンパ>がいるかもしれない","そこにはもう<R=同志,コンパ>はいないようだね","<R=同志,コンパ>","可能还有其他<R=同志,COMPA>被关着。","<R=同志,COMPA>",MATCH,74,46,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF2ED,13,,,,,record11:segment0:timing0-0,"他にも囚われている<R=同志,コンパ>がいるかもしれない","そこにはもう<R=同志,コンパ>はいないようだね",収容施設は南だ\n南へ向かうんだ,"<R=同志,コンパ>","那里好像已经没有<R=同志,COMPA>了。","<R=同志,COMPA>",MATCH,62,46,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF2ED,14,,,,,record12:segment0:timing0-0,"そこにはもう<R=同志,コンパ>はいないようだね",収容施設は南だ\n南へ向かうんだ,収容施設へ戻るには この工場を通るしかない,,收容设施在南边。\n往南走。,,MATCH,44,38,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF2ED,15,,,,,record13:segment0:timing0-0,収容施設は南だ\n南へ向かうんだ,収容施設へ戻るには この工場を通るしかない,コーヒー…今度 私が淹れてあげる,,要回收容设施，只能穿过这座工厂。,,MATCH,61,48,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF2ED,16,,,,,record14:segment0:timing0-0,収容施設へ戻るには この工場を通るしかない,コーヒー…今度 私が淹れてあげる,コーヒーって…苦くない？,,咖啡……下次我给你泡。,,MATCH,46,33,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF2ED,17,,,,,record15:segment0:timing0-0,コーヒー…今度 私が淹れてあげる,コーヒーって…苦くない？,収容施設へ戻ってくれ\nチコが捕まっていた村だ,,咖啡……不苦吗？,,MATCH,36,24,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF2ED,18,,,,,record16:segment0:timing0-0,コーヒーって…苦くない？,収容施設へ戻ってくれ\nチコが捕まっていた村だ,収容施設まで戻るんだ,,回收容设施去。\n就是Chico被抓的那个村子。,,MATCH,65,58,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF2ED,19,,,,,record17:segment0:timing0-0,収容施設へ戻ってくれ\nチコが捕まっていた村だ,収容施設まで戻るんだ,"列車の車庫があるのは<R=コーヒー園,カフェタル>のさらに奥だ",,回到收容设施。,,MATCH,30,21,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF2ED,20,,,,,record18:segment0:timing0-0,収容施設まで戻るんだ,"列車の車庫があるのは<R=コーヒー園,カフェタル>のさらに奥だ","積み荷はエル・カダルソの<R=列車車庫,ターミナル>に\n向かっているはずだよ","<R=コーヒー園,カフェタル>","火车终点站就在<R=咖啡园,CAFETAL>更深处。","<R=咖啡园,CAFETAL>",MATCH,83,54,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF2ED,21,,,,,record19:segment0:timing0-0,"列車の車庫があるのは<R=コーヒー園,カフェタル>のさらに奥だ","積み荷はエル・カダルソの<R=列車車庫,ターミナル>に\n向かっているはずだよ","<R=列車車庫,ターミナル>はエル・カダルソにあるらしいわ","<R=列車車庫,ターミナル>","那批货物应该是运往绞刑台镇的<R=火车终点站,TERMINAL>。\n不会错。","<R=火车终点站,TERMINAL>",MATCH,103,87,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF2ED,22,,,,,record20:segment0:timing0-0,"積み荷はエル・カダルソの<R=列車車庫,ターミナル>に\n向かっているはずだよ","<R=列車車庫,ターミナル>はエル・カダルソにあるらしいわ",収容所のバリケードを壊してくれ\n俺が捕まってた村だ,"<R=列車車庫,ターミナル>","<R=火车终点站,TERMINAL>好像就在绞刑台镇。","<R=火车终点站,TERMINAL>",MATCH,77,55,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF2ED,23,,,,,record21:segment0:timing0-0,"<R=列車車庫,ターミナル>はエル・カダルソにあるらしいわ",収容所のバリケードを壊してくれ\n俺が捕まってた村だ,俺が捕まってた収容所へ行って\nそこにバリケードがある,,摧毁收容所的路障。\n就是我被抓的那个村子。,,MATCH,74,62,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF2ED,24,,,,,record22:segment0:timing0-0,収容所のバリケードを壊してくれ\n俺が捕まってた村だ,俺が捕まってた収容所へ行って\nそこにバリケードがある,C4でバリケードを破壊するんだ,,去我被关过的收容所。\n那里有路障。,,MATCH,77,50,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF2ED,25,,,,,record23:segment0:timing0-0,俺が捕まってた収容所へ行って\nそこにバリケードがある,C4でバリケードを破壊するんだ,村の北の導水管が橋代わりになっているらしい,,用C4摧毁路障。,,MATCH,41,20,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF2ED,26,,,,,record24:segment0:timing0-0,C4でバリケードを破壊するんだ,村の北の導水管が橋代わりになっているらしい,北の谷川を目指すんだ,,村子北边的水渠好像也能当桥用。,,MATCH,63,45,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF2ED,27,,,,,record25:segment0:timing0-0,村の北の導水管が橋代わりになっているらしい,北の谷川を目指すんだ,そのあたりに とっても葉っぱが大きい\n草があるでしょ？　グンネラ・インシグニスよ,,前往北边的峡谷。,,MATCH,30,24,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF2ED,28,,,,,record26:segment0:timing139-224,北の谷川を目指すんだ,そのあたりに とっても葉っぱが大きい\n草があるでしょ？　グンネラ・インシグニスよ,"グンネラ・インシグニスの別名は\n<R=貧者の傘,ソンブリヤ・デ・ポブレ>",,看到附近那些特别大的叶子了吗？\n那是大叶蚁塔。,,MATCH,117,68,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF2ED,29,,,,,record26:segment1:timing232-287,そのあたりに とっても葉っぱが大きい\n草があるでしょ？　グンネラ・インシグニスよ,"グンネラ・インシグニスの別名は\n<R=貧者の傘,ソンブリヤ・デ・ポブレ>",文字通り 傘としても使えるの,"<R=貧者の傘,ソンブリヤ・デ・ポブレ>","大叶蚁塔也叫\n<R=穷人的伞,SOMBRILLA DE POBRE>。","<R=穷人的伞,SOMBRILLA DE POBRE>",MATCH,97,58,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF2ED,30,,,,,record26:segment2:timing0-0,"グンネラ・インシグニスの別名は\n<R=貧者の傘,ソンブリヤ・デ・ポブレ>",文字通り 傘としても使えるの,"<R=貧者の傘,ソンブリヤ・デ・ポブレ>か…",,顾名思义，也真的能拿来当伞用。,,MATCH,40,45,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF2ED,31,,,,,record27:segment0:timing43-122,文字通り 傘としても使えるの,"<R=貧者の傘,ソンブリヤ・デ・ポブレ>か…","<R=ビニールシート,チャンパ>だけじゃ足らない時は\nよくお世話になった","<R=貧者の傘,ソンブリヤ・デ・ポブレ>","<R=穷人的伞,SOMBRILLA DE POBRE>吗……","<R=穷人的伞,SOMBRILLA DE POBRE>",MATCH,56,44,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7CF2ED,32,,,,,record27:segment1:timing0-0,"<R=貧者の傘,ソンブリヤ・デ・ポブレ>か…","<R=ビニールシート,チャンパ>だけじゃ足らない時は\nよくお世話になった",,"<R=ビニールシート,チャンパ>","只有<R=塑料布,CHAMPA>不够用的时候，\n我经常靠它帮忙。","<R=塑料布,CHAMPA>",MATCH,97,73,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
