file_id,unique_index,first_reference_index,reference_indices,reference_count,scene_context,entity_context,previous_jpn_text,jpn_text,next_jpn_text,jpn_control_tokens,cn_text,cn_control_tokens,control_structure_status,jpn_utf8_bytes,cn_utf8_bytes,translation_status,build_status,ingame_status,translation_basis,notes
1C7B72AD,10,,,,,record8:segment0:timing0-0,"吊り橋から<R=ぶら下がれば,エルード>\n敵をやり過ごせるかもしれん",エルードするには\n橋の手すりの近くで<I=ACT>を押すんだ,しゃがんだ状態からはエルードできない,<I=ACT>,要挂到桥下，\n在桥栏杆附近按<I=ACT>。,<I=ACT>,MATCH,75,51,APPROVED,BLOCKED_CAPACITY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7B72AD,11,,,,,record9:segment0:timing0-0,エルードするには\n橋の手すりの近くで<I=ACT>を押すんだ,しゃがんだ状態からはエルードできない,このあたりを飛んでいる黄色いチョウは \nウラギンドクチョウの仲間よ,,蹲下时不能挂到桥下。,,MATCH,54,30,APPROVED,BLOCKED_CAPACITY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7B72AD,12,,,,,record10:segment0:timing102-207,しゃがんだ状態からはエルードできない,このあたりを飛んでいる黄色いチョウは \nウラギンドクチョウの仲間よ,ウラギンドクチョウは 葉っぱを食べて \nその毒を身体に溜めるんだって,,这附近飞的黄色蝴蝶，\n好像是朱诺银斑蝶的一种。,,MATCH,96,68,APPROVED,BLOCKED_CAPACITY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7B72AD,13,,,,,record10:segment1:timing0-0,このあたりを飛んでいる黄色いチョウは \nウラギンドクチョウの仲間よ,ウラギンドクチョウは 葉っぱを食べて \nその毒を身体に溜めるんだって,そのあたりの河は山岳地帯から流れてるの\n深い河だから大きい船も通ってる,,听说朱诺银斑蝶会吃有毒的叶子，\n把毒素积存在体内。,,MATCH,97,74,APPROVED,BLOCKED_CAPACITY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7B72AD,14,,,,,record11:segment0:timing0-0,ウラギンドクチョウは 葉っぱを食べて \nその毒を身体に溜めるんだって,そのあたりの河は山岳地帯から流れてるの\n深い河だから大きい船も通ってる,この川にも あいつらの捨てたゴミが…許せない,,这一带的河流从山区流下来。\n河很深，大船也能通行。,,MATCH,104,74,APPROVED,BLOCKED_CAPACITY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7B72AD,15,,,,,record12:segment0:timing0-0,そのあたりの河は山岳地帯から流れてるの\n深い河だから大きい船も通ってる,この川にも あいつらの捨てたゴミが…許せない,沿岸の積み荷はここから水路で…？,,这条河里也有他们丢的垃圾……不可原谅。,,MATCH,64,57,APPROVED,BLOCKED_CAPACITY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7B72AD,16,,,,,record13:segment0:timing0-0,この川にも あいつらの捨てたゴミが…許せない,沿岸の積み荷はここから水路で…？,水面を見ていると なぜだか不安な気持ちになる\nどうしてかな？,,沿海的货物是从这里走水路运的……？,,MATCH,48,51,APPROVED,BLOCKED_CAPACITY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7B72AD,17,,,,,record14:segment0:timing0-0,沿岸の積み荷はここから水路で…？,水面を見ていると なぜだか不安な気持ちになる\nどうしてかな？,恐竜の足跡…？,,看着水面，不知为什么总觉得不安。\n为什么呢？,,MATCH,87,65,APPROVED,BLOCKED_CAPACITY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7B72AD,18,,,,,record15:segment0:timing49-66,水面を見ていると なぜだか不安な気持ちになる\nどうしてかな？,恐竜の足跡…？,…鳥か?,,恐龙脚印……？,,MATCH,21,21,APPROVED,BLOCKED_CAPACITY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7B72AD,19,,,,,record15:segment1:timing0-0,恐竜の足跡…？,…鳥か?,恐竜の足跡だ…ひょっとしてあの島の…！,,……鸟？,,MATCH,10,12,APPROVED,BLOCKED_CAPACITY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7B72AD,20,,,,,record16:segment0:timing0-0,…鳥か?,恐竜の足跡だ…ひょっとしてあの島の…！,恐竜の足跡…恐竜の足跡だって！,,是恐龙的脚印……难道是那座岛上的……！,,MATCH,57,57,APPROVED,BLOCKED_CAPACITY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7B72AD,21,,,,,record17:segment0:timing0-0,恐竜の足跡だ…ひょっとしてあの島の…！,恐竜の足跡…恐竜の足跡だって！,"あとで話す\n今は<R=任務,ミッション>に集中した方がいいよ！",,恐龙的脚印……你说这是恐龙的脚印！,,MATCH,45,51,APPROVED,BLOCKED_CAPACITY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7B72AD,22,,,,,record18:segment0:timing0-0,恐竜の足跡…恐竜の足跡だって！,"あとで話す\n今は<R=任務,ミッション>に集中した方がいいよ！",まるで恐竜の足跡…まさか,"<R=任務,ミッション>","之后再说。\n现在先专心完成<R=任务,MISSION>！","<R=任务,MISSION>",MATCH,82,59,APPROVED,BLOCKED_CAPACITY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7B72AD,23,,,,,record19:segment0:timing0-0,"あとで話す\n今は<R=任務,ミッション>に集中した方がいいよ！",まるで恐竜の足跡…まさか,ボート小屋は東だ\n東を目指してくれ,,简直像恐龙脚印……不会吧。,,MATCH,36,39,APPROVED,BLOCKED_CAPACITY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7B72AD,24,,,,,record20:segment0:timing0-0,まるで恐竜の足跡…まさか,ボート小屋は東だ\n東を目指してくれ,"<R=FSLN,サンディニスタ>の隠れ家に向かって スネーク",,船库在东边。\n往东走。,,MATCH,50,32,APPROVED,BLOCKED_CAPACITY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7B72AD,25,,,,,record21:segment0:timing0-0,ボート小屋は東だ\n東を目指してくれ,"<R=FSLN,サンディニスタ>の隠れ家に向かって スネーク","アマンダは<R=バナナ園,バナネル>跡地の資材置き場にいるはずだ\n彼女と合流するんだ","<R=FSLN,サンディニスタ>","前往<R=FSLN,SANDINISTA>的藏身处，Snake。","<R=FSLN,SANDINISTA>",MATCH,70,48,APPROVED,BLOCKED_CAPACITY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7B72AD,26,,,,,record22:segment0:timing0-0,"<R=FSLN,サンディニスタ>の隠れ家に向かって スネーク","アマンダは<R=バナナ園,バナネル>跡地の資材置き場にいるはずだ\n彼女と合流するんだ",アマンダさんと合流して スネーク,"<R=バナナ園,バナネル>","阿曼达应该在<R=香蕉园,BANANAL>旧址的物资堆场。\n去和她会合。","<R=香蕉园,BANANAL>",MATCH,115,83,APPROVED,BLOCKED_CAPACITY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7B72AD,27,,,,,record23:segment0:timing0-0,"アマンダは<R=バナナ園,バナネル>跡地の資材置き場にいるはずだ\n彼女と合流するんだ",アマンダさんと合流して スネーク,アマンダさんはバナナ園の資材置き場にいるらしいわ,,和阿曼达会合，Snake。,,MATCH,46,29,APPROVED,BLOCKED_CAPACITY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
1C7B72AD,28,,,,,record24:segment0:timing0-0,アマンダさんと合流して スネーク,アマンダさんはバナナ園の資材置き場にいるらしいわ,,,阿曼达好像在香蕉园的物资堆场。,,MATCH,72,45,APPROVED,BLOCKED_CAPACITY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1; review_flag=JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY
