file_id,unique_index,first_reference_index,reference_indices,reference_count,scene_context,entity_context,previous_jpn_text,jpn_text,next_jpn_text,jpn_control_tokens,cn_text,cn_control_tokens,control_structure_status,jpn_utf8_bytes,cn_utf8_bytes,translation_status,build_status,ingame_status,translation_basis,notes
5D81443C,156,340,340;340;340;340;340;340;340;340;340;340;340;340;340;340;340;340;340;340;340;340;340;340;340;340;340;340;340;340;340;340;340;340;340;340;340;340;340;340,38,,page76:tag17:entity147:key0000526C:ref340:ord0;page82:tag8:entity147:key0000526C:ref340:ord0;page88:tag13:entity147:key0000526C:ref340:ord0;page94:tag13:entity147:key0000526C:ref340:ord0;page100:tag12:entity147:key0000526C:ref340:ord0;page106:tag11:entity147:key0000526C:ref340:ord0;page112:tag10:entity147:key0000526C:ref340:ord0;page118:tag12:entity147:key0000526C:ref340:ord0;page124:tag10:entity147:key0000526C:ref340:ord0;page130:tag12:entity147:key0000526C:ref340:ord0;page136:tag11:entity147:key0000526C:ref340:ord0;page142:tag11:entity147:key0000526C:ref340:ord0;page148:tag10:entity147:key0000526C:ref340:ord0;page154:tag11:entity147:key0000526C:ref340:ord0;page160:tag10:entity147:key0000526C:ref340:ord0;page166:tag10:entity147:key0000526C:ref340:ord0;page172:tag12:entity147:key0000526C:ref340:ord0;page178:tag10:entity147:key0000526C:ref340:ord0;page184:tag10:entity147:key0000526C:ref340:ord0;page202:tag10:entity147:key0000526C:ref340:ord0;page208:tag10:entity147:key0000526C:ref340:ord0;page214:tag11:entity147:key0000526C:ref340:ord0;page220:tag13:entity147:key0000526C:ref340:ord0;page226:tag10:entity147:key0000526C:ref340:ord0;page232:tag12:entity147:key0000526C:ref340:ord0;page244:tag10:entity147:key0000526C:ref340:ord0;page250:tag13:entity147:key0000526C:ref340:ord0;page268:tag10:entity147:key0000526C:ref340:ord0;page274:tag10:entity147:key0000526C:ref340:ord0;page280:tag11:entity147:key0000526C:ref340:ord0;page286:tag11:entity147:key0000526C:ref340:ord0;page298:tag12:entity147:key0000526C:ref340:ord0;page304:tag10:entity147:key0000526C:ref340:ord0;page310:tag12:entity147:key0000526C:ref340:ord0;page316:tag10:entity147:key0000526C:ref340:ord0;page328:tag10:entity147:key0000526C:ref340:ord0;page334:tag13:entity147:key0000526C:ref340:ord0;page340:tag13:entity147:key0000526C:ref340:ord0,クリサリスにはサラウンドインジケーターが…,ヘリは尾翼が弱… ,大滝をよく見てみろ…虹が見えるぞ,,直升机的尾翼很脆弱… ,,MATCH,25,31,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=38; review_flag=WEB_TRANSLATED_PENDING_CODEX_CHECK
5D81443C,157,342,342;342;342;342;342;342;342;342;342;342;342;342;342;342;342;342;342;342;342;342;342;342;342;342;342;342;342;342;342;342;342;342;342;342;342;342;342;342,38,,page76:tag17:entity146:key00005208:ref342:ord0;page82:tag8:entity146:key00005208:ref342:ord0;page88:tag13:entity146:key00005208:ref342:ord0;page94:tag13:entity146:key00005208:ref342:ord0;page100:tag12:entity146:key00005208:ref342:ord0;page106:tag11:entity146:key00005208:ref342:ord0;page112:tag10:entity146:key00005208:ref342:ord0;page118:tag12:entity146:key00005208:ref342:ord0;page124:tag10:entity146:key00005208:ref342:ord0;page130:tag12:entity146:key00005208:ref342:ord0;page136:tag11:entity146:key00005208:ref342:ord0;page142:tag11:entity146:key00005208:ref342:ord0;page148:tag10:entity146:key00005208:ref342:ord0;page154:tag11:entity146:key00005208:ref342:ord0;page160:tag10:entity146:key00005208:ref342:ord0;page166:tag10:entity146:key00005208:ref342:ord0;page172:tag12:entity146:key00005208:ref342:ord0;page178:tag10:entity146:key00005208:ref342:ord0;page184:tag10:entity146:key00005208:ref342:ord0;page202:tag10:entity146:key00005208:ref342:ord0;page208:tag10:entity146:key00005208:ref342:ord0;page214:tag11:entity146:key00005208:ref342:ord0;page220:tag13:entity146:key00005208:ref342:ord0;page226:tag10:entity146:key00005208:ref342:ord0;page232:tag12:entity146:key00005208:ref342:ord0;page244:tag10:entity146:key00005208:ref342:ord0;page250:tag13:entity146:key00005208:ref342:ord0;page268:tag10:entity146:key00005208:ref342:ord0;page274:tag10:entity146:key00005208:ref342:ord0;page280:tag11:entity146:key00005208:ref342:ord0;page286:tag11:entity146:key00005208:ref342:ord0;page298:tag12:entity146:key00005208:ref342:ord0;page304:tag10:entity146:key00005208:ref342:ord0;page310:tag12:entity146:key00005208:ref342:ord0;page316:tag10:entity146:key00005208:ref342:ord0;page328:tag10:entity146:key00005208:ref342:ord0;page334:tag13:entity146:key00005208:ref342:ord0;page340:tag13:entity146:key00005208:ref342:ord0,ヘリは尾翼が弱… ,大滝をよく見てみろ…虹が見えるぞ,…西にいる,,仔细看看大瀑布…能看到彩虹,,MATCH,48,39,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=38; review_flag=WEB_TRANSLATED_PENDING_CODEX_CHECK
5D81443C,158,344,344;344;344;344;344;344;344;344;344;344;344;344;344;344;344;344;344;344;344;344;344;344;344;344;344;344;344;344;344;344;344;344;344;344;344;344;344;344,38,,page76:tag17:entity20:key00000834:ref344:ord0;page82:tag8:entity20:key00000834:ref344:ord0;page88:tag13:entity20:key00000834:ref344:ord0;page94:tag13:entity20:key00000834:ref344:ord0;page100:tag12:entity20:key00000834:ref344:ord0;page106:tag11:entity20:key00000834:ref344:ord0;page112:tag10:entity20:key00000834:ref344:ord0;page118:tag12:entity20:key00000834:ref344:ord0;page124:tag10:entity20:key00000834:ref344:ord0;page130:tag12:entity20:key00000834:ref344:ord0;page136:tag11:entity20:key00000834:ref344:ord0;page142:tag11:entity20:key00000834:ref344:ord0;page148:tag10:entity20:key00000834:ref344:ord0;page154:tag11:entity20:key00000834:ref344:ord0;page160:tag10:entity20:key00000834:ref344:ord0;page166:tag10:entity20:key00000834:ref344:ord0;page172:tag12:entity20:key00000834:ref344:ord0;page178:tag10:entity20:key00000834:ref344:ord0;page184:tag10:entity20:key00000834:ref344:ord0;page202:tag10:entity20:key00000834:ref344:ord0;page208:tag10:entity20:key00000834:ref344:ord0;page214:tag11:entity20:key00000834:ref344:ord0;page220:tag13:entity20:key00000834:ref344:ord0;page226:tag10:entity20:key00000834:ref344:ord0;page232:tag12:entity20:key00000834:ref344:ord0;page244:tag10:entity20:key00000834:ref344:ord0;page250:tag13:entity20:key00000834:ref344:ord0;page268:tag10:entity20:key00000834:ref344:ord0;page274:tag10:entity20:key00000834:ref344:ord0;page280:tag11:entity20:key00000834:ref344:ord0;page286:tag11:entity20:key00000834:ref344:ord0;page298:tag12:entity20:key00000834:ref344:ord0;page304:tag10:entity20:key00000834:ref344:ord0;page310:tag12:entity20:key00000834:ref344:ord0;page316:tag10:entity20:key00000834:ref344:ord0;page328:tag10:entity20:key00000834:ref344:ord0;page334:tag13:entity20:key00000834:ref344:ord0;page340:tag13:entity20:key00000834:ref344:ord0,大滝をよく見てみろ…虹が見えるぞ,…西にいる,ＡＩメカには…チャフが有効だ,,…在西边,,MATCH,15,12,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=38; review_flag=WEB_TRANSLATED_PENDING_CODEX_CHECK
5D81443C,159,346,346;346;346;346;346;346;346;346;346;346;346;346;346;346;346;346;346;346;346;346;346;346;346;346;346;346;346;346;346;346;346;346;346;346;346;346;346;346,38,,page76:tag17:entity145:key000050DC:ref346:ord0;page82:tag8:entity145:key000050DC:ref346:ord0;page88:tag13:entity145:key000050DC:ref346:ord0;page94:tag13:entity145:key000050DC:ref346:ord0;page100:tag12:entity145:key000050DC:ref346:ord0;page106:tag11:entity145:key000050DC:ref346:ord0;page112:tag10:entity145:key000050DC:ref346:ord0;page118:tag12:entity145:key000050DC:ref346:ord0;page124:tag10:entity145:key000050DC:ref346:ord0;page130:tag12:entity145:key000050DC:ref346:ord0;page136:tag11:entity145:key000050DC:ref346:ord0;page142:tag11:entity145:key000050DC:ref346:ord0;page148:tag10:entity145:key000050DC:ref346:ord0;page154:tag11:entity145:key000050DC:ref346:ord0;page160:tag10:entity145:key000050DC:ref346:ord0;page166:tag10:entity145:key000050DC:ref346:ord0;page172:tag12:entity145:key000050DC:ref346:ord0;page178:tag10:entity145:key000050DC:ref346:ord0;page184:tag10:entity145:key000050DC:ref346:ord0;page202:tag10:entity145:key000050DC:ref346:ord0;page208:tag10:entity145:key000050DC:ref346:ord0;page214:tag11:entity145:key000050DC:ref346:ord0;page220:tag13:entity145:key000050DC:ref346:ord0;page226:tag10:entity145:key000050DC:ref346:ord0;page232:tag12:entity145:key000050DC:ref346:ord0;page244:tag10:entity145:key000050DC:ref346:ord0;page250:tag13:entity145:key000050DC:ref346:ord0;page268:tag10:entity145:key000050DC:ref346:ord0;page274:tag10:entity145:key000050DC:ref346:ord0;page280:tag11:entity145:key000050DC:ref346:ord0;page286:tag11:entity145:key000050DC:ref346:ord0;page298:tag12:entity145:key000050DC:ref346:ord0;page304:tag10:entity145:key000050DC:ref346:ord0;page310:tag12:entity145:key000050DC:ref346:ord0;page316:tag10:entity145:key000050DC:ref346:ord0;page328:tag10:entity145:key000050DC:ref346:ord0;page334:tag13:entity145:key000050DC:ref346:ord0;page340:tag13:entity145:key000050DC:ref346:ord0,…西にいる,ＡＩメカには…チャフが有効だ,ＡＩメカには…共通の弱点がある…,,干扰弹对AI兵器…很有效,,MATCH,42,32,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=38; review_flag=WEB_TRANSLATED_PENDING_CODEX_CHECK
5D81443C,160,348,348;348;348;348;348;348;348;348;348;348;348;348;348;348;348;348;348;348;348;348;348;348;348;348;348;348;348;348;348;348;348;348;348;348;348;348;348;348,38,,page76:tag17:entity144:key00005078:ref348:ord0;page82:tag8:entity144:key00005078:ref348:ord0;page88:tag13:entity144:key00005078:ref348:ord0;page94:tag13:entity144:key00005078:ref348:ord0;page100:tag12:entity144:key00005078:ref348:ord0;page106:tag11:entity144:key00005078:ref348:ord0;page112:tag10:entity144:key00005078:ref348:ord0;page118:tag12:entity144:key00005078:ref348:ord0;page124:tag10:entity144:key00005078:ref348:ord0;page130:tag12:entity144:key00005078:ref348:ord0;page136:tag11:entity144:key00005078:ref348:ord0;page142:tag11:entity144:key00005078:ref348:ord0;page148:tag10:entity144:key00005078:ref348:ord0;page154:tag11:entity144:key00005078:ref348:ord0;page160:tag10:entity144:key00005078:ref348:ord0;page166:tag10:entity144:key00005078:ref348:ord0;page172:tag12:entity144:key00005078:ref348:ord0;page178:tag10:entity144:key00005078:ref348:ord0;page184:tag10:entity144:key00005078:ref348:ord0;page202:tag10:entity144:key00005078:ref348:ord0;page208:tag10:entity144:key00005078:ref348:ord0;page214:tag11:entity144:key00005078:ref348:ord0;page220:tag13:entity144:key00005078:ref348:ord0;page226:tag10:entity144:key00005078:ref348:ord0;page232:tag12:entity144:key00005078:ref348:ord0;page244:tag10:entity144:key00005078:ref348:ord0;page250:tag13:entity144:key00005078:ref348:ord0;page268:tag10:entity144:key00005078:ref348:ord0;page274:tag10:entity144:key00005078:ref348:ord0;page280:tag11:entity144:key00005078:ref348:ord0;page286:tag11:entity144:key00005078:ref348:ord0;page298:tag12:entity144:key00005078:ref348:ord0;page304:tag10:entity144:key00005078:ref348:ord0;page310:tag12:entity144:key00005078:ref348:ord0;page316:tag10:entity144:key00005078:ref348:ord0;page328:tag10:entity144:key00005078:ref348:ord0;page334:tag13:entity144:key00005078:ref348:ord0;page340:tag13:entity144:key00005078:ref348:ord0,ＡＩメカには…チャフが有効だ,ＡＩメカには…共通の弱点がある…,…南西にいる,,AI兵器…有共同的弱点…,,MATCH,48,32,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=38; review_flag=WEB_TRANSLATED_PENDING_CODEX_CHECK
5D81443C,161,350,350;350;350;350;350;350;350;350;350;350;350;350;350;350;350;350;350;350;350;350;350;350;350;350;350;350;350;350;350;350;350;350;350;350;350;350;350;350,38,,page76:tag17:entity19:key000007D0:ref350:ord0;page82:tag8:entity19:key000007D0:ref350:ord0;page88:tag13:entity19:key000007D0:ref350:ord0;page94:tag13:entity19:key000007D0:ref350:ord0;page100:tag12:entity19:key000007D0:ref350:ord0;page106:tag11:entity19:key000007D0:ref350:ord0;page112:tag10:entity19:key000007D0:ref350:ord0;page118:tag12:entity19:key000007D0:ref350:ord0;page124:tag10:entity19:key000007D0:ref350:ord0;page130:tag12:entity19:key000007D0:ref350:ord0;page136:tag11:entity19:key000007D0:ref350:ord0;page142:tag11:entity19:key000007D0:ref350:ord0;page148:tag10:entity19:key000007D0:ref350:ord0;page154:tag11:entity19:key000007D0:ref350:ord0;page160:tag10:entity19:key000007D0:ref350:ord0;page166:tag10:entity19:key000007D0:ref350:ord0;page172:tag12:entity19:key000007D0:ref350:ord0;page178:tag10:entity19:key000007D0:ref350:ord0;page184:tag10:entity19:key000007D0:ref350:ord0;page202:tag10:entity19:key000007D0:ref350:ord0;page208:tag10:entity19:key000007D0:ref350:ord0;page214:tag11:entity19:key000007D0:ref350:ord0;page220:tag13:entity19:key000007D0:ref350:ord0;page226:tag10:entity19:key000007D0:ref350:ord0;page232:tag12:entity19:key000007D0:ref350:ord0;page244:tag10:entity19:key000007D0:ref350:ord0;page250:tag13:entity19:key000007D0:ref350:ord0;page268:tag10:entity19:key000007D0:ref350:ord0;page274:tag10:entity19:key000007D0:ref350:ord0;page280:tag11:entity19:key000007D0:ref350:ord0;page286:tag11:entity19:key000007D0:ref350:ord0;page298:tag12:entity19:key000007D0:ref350:ord0;page304:tag10:entity19:key000007D0:ref350:ord0;page310:tag12:entity19:key000007D0:ref350:ord0;page316:tag10:entity19:key000007D0:ref350:ord0;page328:tag10:entity19:key000007D0:ref350:ord0;page334:tag13:entity19:key000007D0:ref350:ord0;page340:tag13:entity19:key000007D0:ref350:ord0,ＡＩメカには…共通の弱点がある…,…南西にいる,何も知らないんだ！,,…在西南边,,MATCH,18,15,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=38; review_flag=WEB_TRANSLATED_PENDING_CODEX_CHECK
5D81443C,162,352,352;352;352;352;352;352;352;352;352;352;352;352;352;352;352;352;352;352;352;352;352;352;352;352;352;352;352;352;352;352;352;352;352;352;352;352;352;352,38,,page76:tag17:entity1:key000000C8:ref352:ord0;page82:tag8:entity1:key000000C8:ref352:ord0;page88:tag13:entity1:key000000C8:ref352:ord0;page94:tag13:entity1:key000000C8:ref352:ord0;page100:tag12:entity1:key000000C8:ref352:ord0;page106:tag11:entity1:key000000C8:ref352:ord0;page112:tag10:entity1:key000000C8:ref352:ord0;page118:tag12:entity1:key000000C8:ref352:ord0;page124:tag10:entity1:key000000C8:ref352:ord0;page130:tag12:entity1:key000000C8:ref352:ord0;page136:tag11:entity1:key000000C8:ref352:ord0;page142:tag11:entity1:key000000C8:ref352:ord0;page148:tag10:entity1:key000000C8:ref352:ord0;page154:tag11:entity1:key000000C8:ref352:ord0;page160:tag10:entity1:key000000C8:ref352:ord0;page166:tag10:entity1:key000000C8:ref352:ord0;page172:tag12:entity1:key000000C8:ref352:ord0;page178:tag10:entity1:key000000C8:ref352:ord0;page184:tag10:entity1:key000000C8:ref352:ord0;page202:tag10:entity1:key000000C8:ref352:ord0;page208:tag10:entity1:key000000C8:ref352:ord0;page214:tag11:entity1:key000000C8:ref352:ord0;page220:tag13:entity1:key000000C8:ref352:ord0;page226:tag10:entity1:key000000C8:ref352:ord0;page232:tag12:entity1:key000000C8:ref352:ord0;page244:tag10:entity1:key000000C8:ref352:ord0;page250:tag13:entity1:key000000C8:ref352:ord0;page268:tag10:entity1:key000000C8:ref352:ord0;page274:tag10:entity1:key000000C8:ref352:ord0;page280:tag11:entity1:key000000C8:ref352:ord0;page286:tag11:entity1:key000000C8:ref352:ord0;page298:tag12:entity1:key000000C8:ref352:ord0;page304:tag10:entity1:key000000C8:ref352:ord0;page310:tag12:entity1:key000000C8:ref352:ord0;page316:tag10:entity1:key000000C8:ref352:ord0;page328:tag10:entity1:key000000C8:ref352:ord0;page334:tag13:entity1:key000000C8:ref352:ord0;page340:tag13:entity1:key000000C8:ref352:ord0,…南西にいる,何も知らないんだ！,すぐに部隊の仲間が集まって来るぞ！,,我什么都不知道！,,MATCH,27,24,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=38; review_flag=WEB_TRANSLATED_PENDING_CODEX_CHECK
5D81443C,163,354,354;354;354;354;354;354;354;354;354;354;354;354;354;354;354;354;354;354;354;354;354;354;354;354;354;354;354;354;354;354;354;354;354;354;354;354;354;354,38,,page76:tag17:entity143:key00004D58:ref354:ord0;page82:tag8:entity143:key00004D58:ref354:ord0;page88:tag13:entity143:key00004D58:ref354:ord0;page94:tag13:entity143:key00004D58:ref354:ord0;page100:tag12:entity143:key00004D58:ref354:ord0;page106:tag11:entity143:key00004D58:ref354:ord0;page112:tag10:entity143:key00004D58:ref354:ord0;page118:tag12:entity143:key00004D58:ref354:ord0;page124:tag10:entity143:key00004D58:ref354:ord0;page130:tag12:entity143:key00004D58:ref354:ord0;page136:tag11:entity143:key00004D58:ref354:ord0;page142:tag11:entity143:key00004D58:ref354:ord0;page148:tag10:entity143:key00004D58:ref354:ord0;page154:tag11:entity143:key00004D58:ref354:ord0;page160:tag10:entity143:key00004D58:ref354:ord0;page166:tag10:entity143:key00004D58:ref354:ord0;page172:tag12:entity143:key00004D58:ref354:ord0;page178:tag10:entity143:key00004D58:ref354:ord0;page184:tag10:entity143:key00004D58:ref354:ord0;page202:tag10:entity143:key00004D58:ref354:ord0;page208:tag10:entity143:key00004D58:ref354:ord0;page214:tag11:entity143:key00004D58:ref354:ord0;page220:tag13:entity143:key00004D58:ref354:ord0;page226:tag10:entity143:key00004D58:ref354:ord0;page232:tag12:entity143:key00004D58:ref354:ord0;page244:tag10:entity143:key00004D58:ref354:ord0;page250:tag13:entity143:key00004D58:ref354:ord0;page268:tag10:entity143:key00004D58:ref354:ord0;page274:tag10:entity143:key00004D58:ref354:ord0;page280:tag11:entity143:key00004D58:ref354:ord0;page286:tag11:entity143:key00004D58:ref354:ord0;page298:tag12:entity143:key00004D58:ref354:ord0;page304:tag10:entity143:key00004D58:ref354:ord0;page310:tag12:entity143:key00004D58:ref354:ord0;page316:tag10:entity143:key00004D58:ref354:ord0;page328:tag10:entity143:key00004D58:ref354:ord0;page334:tag13:entity143:key00004D58:ref354:ord0;page340:tag13:entity143:key00004D58:ref354:ord0,何も知らないんだ！,すぐに部隊の仲間が集まって来るぞ！,言うよ！ 言えばいいんだろ！,,部队的同伴马上就会赶来！,,MATCH,51,36,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=38; review_flag=WEB_TRANSLATED_PENDING_CODEX_CHECK
5D81443C,164,356,356;356;356;356;356;356;356;356;356;356;356;356;356;356;356;356;356;356;356;356;356;356;356;356;356;356;356;356;356;356;356;356;356;356;356;356;356;356,38,,page76:tag17:entity142:key00004C90:ref356:ord0;page82:tag8:entity142:key00004C90:ref356:ord0;page88:tag13:entity142:key00004C90:ref356:ord0;page94:tag13:entity142:key00004C90:ref356:ord0;page100:tag12:entity142:key00004C90:ref356:ord0;page106:tag11:entity142:key00004C90:ref356:ord0;page112:tag10:entity142:key00004C90:ref356:ord0;page118:tag12:entity142:key00004C90:ref356:ord0;page124:tag10:entity142:key00004C90:ref356:ord0;page130:tag12:entity142:key00004C90:ref356:ord0;page136:tag11:entity142:key00004C90:ref356:ord0;page142:tag11:entity142:key00004C90:ref356:ord0;page148:tag10:entity142:key00004C90:ref356:ord0;page154:tag11:entity142:key00004C90:ref356:ord0;page160:tag10:entity142:key00004C90:ref356:ord0;page166:tag10:entity142:key00004C90:ref356:ord0;page172:tag12:entity142:key00004C90:ref356:ord0;page178:tag10:entity142:key00004C90:ref356:ord0;page184:tag10:entity142:key00004C90:ref356:ord0;page202:tag10:entity142:key00004C90:ref356:ord0;page208:tag10:entity142:key00004C90:ref356:ord0;page214:tag11:entity142:key00004C90:ref356:ord0;page220:tag13:entity142:key00004C90:ref356:ord0;page226:tag10:entity142:key00004C90:ref356:ord0;page232:tag12:entity142:key00004C90:ref356:ord0;page244:tag10:entity142:key00004C90:ref356:ord0;page250:tag13:entity142:key00004C90:ref356:ord0;page268:tag10:entity142:key00004C90:ref356:ord0;page274:tag10:entity142:key00004C90:ref356:ord0;page280:tag11:entity142:key00004C90:ref356:ord0;page286:tag11:entity142:key00004C90:ref356:ord0;page298:tag12:entity142:key00004C90:ref356:ord0;page304:tag10:entity142:key00004C90:ref356:ord0;page310:tag12:entity142:key00004C90:ref356:ord0;page316:tag10:entity142:key00004C90:ref356:ord0;page328:tag10:entity142:key00004C90:ref356:ord0;page334:tag13:entity142:key00004C90:ref356:ord0;page340:tag13:entity142:key00004C90:ref356:ord0,すぐに部隊の仲間が集まって来るぞ！,言うよ！ 言えばいいんだろ！,うぅ…もう許してくれ…,,我说！ 我说还不行吗！,,MATCH,40,31,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=38; review_flag=WEB_TRANSLATED_PENDING_CODEX_CHECK
5D81443C,165,358,358;358;358;358;358;358;358;358;358;358;358;358;358;358;358;358;358;358;358;358;358;358;358;358;358;358;358;358;358;358;358;358;358;358;358;358;358;358,38,,page76:tag17:entity141:key00004C2C:ref358:ord0;page82:tag8:entity141:key00004C2C:ref358:ord0;page88:tag13:entity141:key00004C2C:ref358:ord0;page94:tag13:entity141:key00004C2C:ref358:ord0;page100:tag12:entity141:key00004C2C:ref358:ord0;page106:tag11:entity141:key00004C2C:ref358:ord0;page112:tag10:entity141:key00004C2C:ref358:ord0;page118:tag12:entity141:key00004C2C:ref358:ord0;page124:tag10:entity141:key00004C2C:ref358:ord0;page130:tag12:entity141:key00004C2C:ref358:ord0;page136:tag11:entity141:key00004C2C:ref358:ord0;page142:tag11:entity141:key00004C2C:ref358:ord0;page148:tag10:entity141:key00004C2C:ref358:ord0;page154:tag11:entity141:key00004C2C:ref358:ord0;page160:tag10:entity141:key00004C2C:ref358:ord0;page166:tag10:entity141:key00004C2C:ref358:ord0;page172:tag12:entity141:key00004C2C:ref358:ord0;page178:tag10:entity141:key00004C2C:ref358:ord0;page184:tag10:entity141:key00004C2C:ref358:ord0;page202:tag10:entity141:key00004C2C:ref358:ord0;page208:tag10:entity141:key00004C2C:ref358:ord0;page214:tag11:entity141:key00004C2C:ref358:ord0;page220:tag13:entity141:key00004C2C:ref358:ord0;page226:tag10:entity141:key00004C2C:ref358:ord0;page232:tag12:entity141:key00004C2C:ref358:ord0;page244:tag10:entity141:key00004C2C:ref358:ord0;page250:tag13:entity141:key00004C2C:ref358:ord0;page268:tag10:entity141:key00004C2C:ref358:ord0;page274:tag10:entity141:key00004C2C:ref358:ord0;page280:tag11:entity141:key00004C2C:ref358:ord0;page286:tag11:entity141:key00004C2C:ref358:ord0;page298:tag12:entity141:key00004C2C:ref358:ord0;page304:tag10:entity141:key00004C2C:ref358:ord0;page310:tag12:entity141:key00004C2C:ref358:ord0;page316:tag10:entity141:key00004C2C:ref358:ord0;page328:tag10:entity141:key00004C2C:ref358:ord0;page334:tag13:entity141:key00004C2C:ref358:ord0;page340:tag13:entity141:key00004C2C:ref358:ord0,言うよ！ 言えばいいんだろ！,うぅ…もう許してくれ…,本当だ！ 本当に知らないんだ！,,呜…饶了我吧…,,MATCH,33,21,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=38; review_flag=WEB_TRANSLATED_PENDING_CODEX_CHECK
5D81443C,166,360,360;360;360;360;360;360;360;360;360;360;360;360;360;360;360;360;360;360;360;360;360;360;360;360;360;360;360;360;360;360;360;360;360;360;360;360;360;360,38,,page76:tag17:entity140:key00004BC8:ref360:ord0;page82:tag8:entity140:key00004BC8:ref360:ord0;page88:tag13:entity140:key00004BC8:ref360:ord0;page94:tag13:entity140:key00004BC8:ref360:ord0;page100:tag12:entity140:key00004BC8:ref360:ord0;page106:tag11:entity140:key00004BC8:ref360:ord0;page112:tag10:entity140:key00004BC8:ref360:ord0;page118:tag12:entity140:key00004BC8:ref360:ord0;page124:tag10:entity140:key00004BC8:ref360:ord0;page130:tag12:entity140:key00004BC8:ref360:ord0;page136:tag11:entity140:key00004BC8:ref360:ord0;page142:tag11:entity140:key00004BC8:ref360:ord0;page148:tag10:entity140:key00004BC8:ref360:ord0;page154:tag11:entity140:key00004BC8:ref360:ord0;page160:tag10:entity140:key00004BC8:ref360:ord0;page166:tag10:entity140:key00004BC8:ref360:ord0;page172:tag12:entity140:key00004BC8:ref360:ord0;page178:tag10:entity140:key00004BC8:ref360:ord0;page184:tag10:entity140:key00004BC8:ref360:ord0;page202:tag10:entity140:key00004BC8:ref360:ord0;page208:tag10:entity140:key00004BC8:ref360:ord0;page214:tag11:entity140:key00004BC8:ref360:ord0;page220:tag13:entity140:key00004BC8:ref360:ord0;page226:tag10:entity140:key00004BC8:ref360:ord0;page232:tag12:entity140:key00004BC8:ref360:ord0;page244:tag10:entity140:key00004BC8:ref360:ord0;page250:tag13:entity140:key00004BC8:ref360:ord0;page268:tag10:entity140:key00004BC8:ref360:ord0;page274:tag10:entity140:key00004BC8:ref360:ord0;page280:tag11:entity140:key00004BC8:ref360:ord0;page286:tag11:entity140:key00004BC8:ref360:ord0;page298:tag12:entity140:key00004BC8:ref360:ord0;page304:tag10:entity140:key00004BC8:ref360:ord0;page310:tag12:entity140:key00004BC8:ref360:ord0;page316:tag10:entity140:key00004BC8:ref360:ord0;page328:tag10:entity140:key00004BC8:ref360:ord0;page334:tag13:entity140:key00004BC8:ref360:ord0;page340:tag13:entity140:key00004BC8:ref360:ord0,うぅ…もう許してくれ…,本当だ！ 本当に知らないんだ！,やめろ！ 何も知らない！ ,,真的！ 我真的什么都不知道！,,MATCH,43,40,APPROVED,READY,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=SLOT_OLANG; source_objects=38; review_flag=WEB_TRANSLATED_PENDING_CODEX_CHECK
